"","Station","LAT","ELEV","Date","SWE_man","SWE_aut","TAVG","TMIN","TMAX","PRCP","CHILI"
"21824","WFJ",46.83,2536,2016-05-30,NA,NA,2.24166768391929,0.499993896484398,6.89998779296877,15.096000192716,40
"21825","WFJ",46.83,2536,2016-05-31,724,NA,2.52916615804039,0.899987792968773,6.30001220703127,13.9650001568953,40
"21826","WFJ",46.83,2536,2016-06-01,NA,NA,2.52082977294924,0.399987792968773,7.20000610351565,3.78799996615271,40
"21827","WFJ",46.83,2536,2016-06-02,NA,NA,2.79999821980797,0.499993896484398,7.39998779296877,6.00800005631754,40
"21828","WFJ",46.83,2536,2016-06-03,NA,NA,3.333331044515,1.39998779296877,6.9999938964844,14.3759998310998,40
"21829","WFJ",46.83,2536,2016-06-04,NA,NA,2.92500203450523,0.999993896484398,5.70000610351565,7.3509999543603,40
"21830","WFJ",46.83,2536,2016-06-05,NA,NA,3.0958330790202,0.700006103515648,6.39998779296877,4.09300001047086,40
"21831","WFJ",46.83,2536,2016-06-06,NA,NA,5.85000000000002,2.60000000000002,9.89998779296877,3.36800002041855,40
"21832","WFJ",46.83,2536,2016-06-07,NA,NA,6.12916590372724,3.70000610351565,11.3000122070313,7.11199994548224,40
"21833","WFJ",46.83,2536,2016-06-08,NA,NA,4.22083689371747,2.20000610351565,7.30001220703127,6.16999996709637,40
"21834","WFJ",46.83,2536,2016-06-09,NA,NA,1.74166895548505,0.300012207031273,2.80001220703127,25.719999827561,40
"21835","WFJ",46.83,2536,2016-06-10,NA,NA,5.44999847412112,-0.299993896484352,10.4999938964844,0,40
"21836","WFJ",46.83,2536,2016-06-11,NA,NA,3.12500279744468,1.39998779296877,6.80001220703127,21.5970001474489,40
"21837","WFJ",46.83,2536,2016-06-12,NA,NA,2.53749872843427,1.10000000000002,5.9999938964844,4.09099999669706,40
"21838","WFJ",46.83,2536,2016-06-13,NA,NA,3.02499923706057,0.800012207031273,6.10000000000002,2.02700001827907,40
"21839","WFJ",46.83,2536,2016-06-14,540,NA,2.66250381469729,-0.299993896484352,7.80001220703127,13.2250001224747,40
"21840","WFJ",46.83,2536,2016-06-15,NA,NA,2.55416895548505,-2.19998779296873,7.10000000000002,3.81300005974481,40
"21841","WFJ",46.83,2536,2016-06-16,NA,NA,3.64166793823244,0.399987792968773,8.30001220703127,33.3629995730007,40
"21842","WFJ",46.83,2536,2016-06-17,NA,NA,1.70000101725263,-2.39999999999998,9.60000000000002,39.5119999389863,40
"21843","WFJ",46.83,2536,2016-06-18,NA,NA,2.28750254313153,-0.500006103515602,7.4999938964844,25.8010002740775,40
"21844","WFJ",46.83,2536,2016-06-19,NA,NA,0.504164632161481,-0.399999999999977,2.39998779296877,16.0100000503007,40
"21845","WFJ",46.83,2536,2016-06-20,NA,NA,3.4833325703939,-0.399999999999977,10.3000122070313,0.733999999647494,40
"21846","WFJ",46.83,2536,2016-06-21,NA,NA,6.68749771118166,2.89998779296877,11.3000122070313,2.97600002522813,40
"21847","WFJ",46.83,2536,2016-06-22,NA,NA,11.8958348592123,7.20000610351565,15.6,0,40
"21848","WFJ",46.83,2536,2016-06-23,NA,NA,14.3500012715658,9.60000000000002,17.3999877929688,0,40
"21849","WFJ",46.83,2536,2016-06-24,NA,NA,12.8083346048991,10.7000061035156,15.7000061035156,4.91899992339313,40
"21850","WFJ",46.83,2536,2016-06-25,NA,NA,8.81250152587893,4.80001220703127,14.1,8.89799989527091,40
"21851","WFJ",46.83,2536,2016-06-26,NA,NA,4.74583460489911,0.999993896484398,8.60000000000002,16.1420003503736,40
"21852","WFJ",46.83,2536,2016-06-27,NA,NA,2.26249974568687,0.300012207031273,5.39998779296877,1.66200003222912,40
"21853","WFJ",46.83,2536,2016-06-28,NA,NA,7.0458325703939,0.999993896484398,11.1,0,40
"21854","WFJ",46.83,2536,2016-06-29,337,NA,9.46250050862633,6.10000000000002,13.1,0,40
"21855","WFJ",46.83,2536,2016-06-30,NA,NA,8.42499949137372,5.89998779296877,12.3999877929688,3.91199997538934,40
"21856","WFJ",46.83,2536,2016-07-01,NA,NA,9.16249872843427,5.70000610351565,13.3000122070313,0,40
"21857","WFJ",46.83,2536,2016-07-02,NA,NA,8.37916717529299,3.9999938964844,12.2000061035156,8.85800005853525,40
"21858","WFJ",46.83,2536,2016-07-03,NA,NA,5.65833562215172,2.10000000000002,9.80001220703127,0.621000000683125,40
"21859","WFJ",46.83,2536,2016-07-04,NA,NA,8.61249694824221,3.9999938964844,13.1,0,40
"21860","WFJ",46.83,2536,2016-07-05,NA,NA,8.69166717529299,4.9999938964844,11.8999877929688,4.13300005020574,40
"21861","WFJ",46.83,2536,2016-07-06,NA,NA,5.99166768391929,3.9999938964844,8.20000610351565,0,40
"21862","WFJ",46.83,2536,2016-07-07,NA,NA,9.333331044515,3.9999938964844,13.3999877929688,0,40
"21863","WFJ",46.83,2536,2016-07-08,NA,NA,10.2458346048991,7.80001220703127,14.2000061035156,3.18200000328943,40
"21864","WFJ",46.83,2536,2016-07-09,NA,NA,8.67083129882815,6.89998779296877,11.2000061035156,0.699999994685641,40
"21865","WFJ",46.83,2536,2016-07-10,NA,NA,13.1166651407878,8.4999938964844,17.8999877929688,0,40
"21866","WFJ",46.83,2536,2016-07-11,NA,NA,12.225,7.60000000000002,16.3000122070313,11.5169999044156,40
"21867","WFJ",46.83,2536,2016-07-12,NA,NA,7.97083307902021,4.10000000000002,11.7000061035156,21.2599992737523,40
"21868","WFJ",46.83,2536,2016-07-13,NA,NA,1.6833320617676,-2.10001220703123,4.20000610351565,46.1019994982053,40
"21869","WFJ",46.83,2536,2016-07-14,NA,NA,-1.25416920979815,-2.5000061035156,1.4999938964844,19.9050002032891,40
"21870","WFJ",46.83,2536,2016-07-15,NA,NA,-1.58749618530271,-2.5000061035156,-0.199987792968727,9.29600005620159,40
"21871","WFJ",46.83,2536,2016-07-16,NA,NA,0.570834096272809,-2.89999999999998,3.20000610351565,0,40
"21872","WFJ",46.83,2536,2016-07-17,NA,NA,7.41666692097984,2.30001220703127,11.3999877929688,0,40
"21873","WFJ",46.83,2536,2016-07-18,NA,NA,9.97499872843427,6.70000610351565,12.8000122070313,0,40
"21874","WFJ",46.83,2536,2016-07-19,NA,NA,11.7916681925456,8.70000610351565,14.6,0,40
"21875","WFJ",46.83,2536,2016-07-20,NA,NA,12.9166669209798,10.3000122070313,15.3999877929688,0,40
"21876","WFJ",46.83,2536,2016-07-21,NA,NA,11.0458338419597,7.39998779296877,14.1,6.65300022228621,40
"21877","WFJ",46.83,2536,2016-07-22,NA,NA,10.2541659037272,7.60000000000002,13.4999938964844,4.11300004343502,40
"21878","WFJ",46.83,2536,2016-07-23,NA,NA,8.79999949137372,7.30001220703127,10.3999877929688,0.100000001111766,40
"21879","WFJ",46.83,2536,2016-07-24,NA,NA,9.59583435058596,6.70000610351565,13.3000122070313,7.75399971753359,40
"21880","WFJ",46.83,2536,2016-07-25,NA,NA,9.00416717529299,7.39998779296877,10.7000061035156,0.200000002223533,40
"21881","WFJ",46.83,2536,2016-07-26,NA,NA,8.89166666666669,6.60000000000002,11.3000122070313,0,40
"21882","WFJ",46.83,2536,2016-07-27,NA,NA,8.01666539510093,5.20000610351565,10.3999877929688,14.8470001542591,40
"21883","WFJ",46.83,2536,2016-07-28,NA,NA,7.39583231608075,4.9999938964844,10.3999877929688,0,40
"21884","WFJ",46.83,2536,2016-07-29,NA,NA,9.91249745686851,6.39998779296877,14.1,0,40
"21885","WFJ",46.83,2536,2016-07-30,NA,NA,11.1208333333334,7.10000000000002,15.6,1.78900009486824,40
"21886","WFJ",46.83,2536,2016-07-31,NA,NA,8.1083325703939,4.9999938964844,11.2000061035156,20.0640001196007,40
"21887","WFJ",46.83,2536,2016-08-01,NA,NA,4.60416564941409,3.70000610351565,5.4999938964844,1.25300001818687,40
"21888","WFJ",46.83,2536,2016-08-02,NA,NA,6.76666539510093,3.39998779296877,9.80001220703127,0,40
"21889","WFJ",46.83,2536,2016-08-03,NA,NA,10.2916669209798,6.70000610351565,14.4999938964844,0.299999996786937,40
"21890","WFJ",46.83,2536,2016-08-04,NA,NA,11.5833348592123,8.4999938964844,15.3000122070313,10.7019996154122,40
"21891","WFJ",46.83,2536,2016-08-05,NA,NA,2.06250025431317,-6.10351560226263e-06,7.80001220703127,92.003000342811,40
"21892","WFJ",46.83,2536,2016-08-06,NA,NA,2.82083409627281,0.700006103515648,4.89998779296877,0.503000000026077,40
"21893","WFJ",46.83,2536,2016-08-07,NA,NA,6.56666844685875,2.30001220703127,10.6,0,40
"21894","WFJ",46.83,2536,2016-08-08,NA,NA,10.095834350586,6.80001220703127,12.7000061035156,0,40
"21895","WFJ",46.83,2536,2016-08-09,NA,NA,5.63333282470705,2.89998779296877,8.30001220703127,25.1589997620613,40
"21896","WFJ",46.83,2536,2016-08-10,NA,NA,-0.204164886474587,-1.89999999999998,2.39998779296877,4.87900000152877,40
"21897","WFJ",46.83,2536,2016-08-11,NA,NA,-0.325000508626279,-2.60001220703123,2.70000610351565,0.427000000490807,40
"21898","WFJ",46.83,2536,2016-08-12,NA,NA,2.54166692097984,-0.199987792968727,4.89998779296877,2.35399997181958,40
"21899","WFJ",46.83,2536,2016-08-13,NA,NA,9.20416666666669,3.9999938964844,12.8000122070313,0,40
"21900","WFJ",46.83,2536,2016-08-14,NA,NA,11.2666666666667,6.9999938964844,15.3000122070313,4.51700007542968,40
"21901","WFJ",46.83,2536,2016-08-15,NA,NA,9.99166895548505,7.30001220703127,13.7000061035156,3.20500005691429,40
"21902","WFJ",46.83,2536,2016-08-16,NA,NA,9.48333511352541,7.4999938964844,11.4999938964844,0,40
"21903","WFJ",46.83,2536,2016-08-17,NA,NA,6.70000101725263,5.30001220703127,8.60000000000002,20.9079996719083,40
"21904","WFJ",46.83,2536,2016-08-18,NA,NA,6.7916681925456,4.60000000000002,10.2000061035156,11.21800017645,40
"21905","WFJ",46.83,2536,2016-08-19,NA,NA,7.90833180745445,4.60000000000002,12.1,4.30000009364448,40
"21906","WFJ",46.83,2536,2016-08-20,NA,NA,9.05000203450523,7.39998779296877,12.1,8.93900023002061,40
"21907","WFJ",46.83,2536,2016-08-21,NA,NA,3.16250000000002,0.700006103515648,7.10000000000002,3.58100005978486,40
"21908","WFJ",46.83,2536,2016-08-22,NA,NA,3.63749847412112,-0.299993896484352,8.20000610351565,0,40
"21909","WFJ",46.83,2536,2016-08-23,NA,NA,11.0541676839193,5.30001220703127,14.8000122070313,0,40
"21910","WFJ",46.83,2536,2016-08-24,NA,NA,15.0291674296061,11.4999938964844,17.9999938964844,0,40
"21911","WFJ",46.83,2536,2016-08-25,NA,NA,15.6083351135254,12.7000061035156,18.8000122070313,0,40
"21912","WFJ",46.83,2536,2016-08-26,NA,NA,14.5083328247071,12.4999938964844,17.1,0,40
"21913","WFJ",46.83,2536,2016-08-27,NA,NA,14.4208363850912,11.9999938964844,16.7000061035156,0,40
"21914","WFJ",46.83,2536,2016-08-28,NA,NA,12.2375020345052,10.3000122070313,14.3000122070313,0.104000002465909,40
"21915","WFJ",46.83,2536,2016-08-29,NA,NA,9.02083231608075,6.4999938964844,11.4999938964844,2.91700009693159,40
"21916","WFJ",46.83,2536,2016-08-30,NA,NA,8.22083180745445,5.9999938964844,10.9999938964844,0.899999977264088,40
"21917","WFJ",46.83,2536,2016-08-31,NA,NA,9.04999949137372,6.70000610351565,11.8000122070313,0,40
"21918","WFJ",46.83,2536,2016-09-01,NA,NA,7.80001220703127,7.80001220703127,7.80001220703127,0,40
"21919","SAP",43.06,15,2005-10-01,NA,NA,17.4152147376019,15.35,20.4500061035156,14.65527613218,184
"21920","SAP",43.06,15,2005-10-02,NA,NA,17.5500007629395,13.9500061035156,21.4500061035156,1.23487200471573,184
"21921","SAP",43.06,15,2005-10-03,NA,NA,12.8375030517578,9.45000610351565,16.2499938964844,2.71231202750641,184
"21922","SAP",43.06,15,2005-10-04,NA,NA,14.6125045776367,10.9500061035156,18.0500122070313,2.9101679683663,184
"21923","SAP",43.06,15,2005-10-05,NA,NA,14.1374984741211,9.35000000000002,19.2499938964844,0,184
"21924","SAP",43.06,15,2005-10-06,NA,NA,14.5124984741211,10.6499877929688,20.2499938964844,0,184
"21925","SAP",43.06,15,2005-10-07,NA,NA,14.0749984741211,10.1499877929688,18.9500061035156,0,184
"21926","SAP",43.06,15,2005-10-08,NA,NA,16.3875022888184,13.7499938964844,20.5500122070313,23.9524555843673,184
"21927","SAP",43.06,15,2005-10-09,NA,NA,14.5124984741211,9.7499938964844,19.85,0.575639982707798,184
"21928","SAP",43.06,15,2005-10-10,NA,NA,14.2374969482422,9.85000000000002,18.6499877929688,0.885491996450583,184
"21929","SAP",43.06,15,2005-10-11,NA,NA,15.3624969482422,10.7499938964844,21.2499938964844,0,184
"21930","SAP",43.06,15,2005-10-12,NA,NA,15.1250015258789,9.64998779296877,21.0500122070313,0,184
"21931","SAP",43.06,15,2005-10-13,NA,NA,14.5375038146973,9.55001220703127,20.85,0,184
"21932","SAP",43.06,15,2005-10-14,NA,NA,16.5375,13.0500122070313,22.4500061035156,8.64831601793412,184
"21933","SAP",43.06,15,2005-10-15,NA,NA,13.9499984741211,9.95000610351565,16.7499938964844,1.61751598534465,184
"21934","SAP",43.06,15,2005-10-16,NA,NA,14.5874992370606,11.7499938964844,19.2499938964844,0.124739997045253,184
"21935","SAP",43.06,15,2005-10-17,NA,NA,14.5124984741211,9.64998779296877,21.35,0.563003998468048,184
"21936","SAP",43.06,15,2005-10-18,NA,NA,10.8000007629395,5.95000610351565,15.85,0,184
"21937","SAP",43.06,15,2005-10-19,NA,NA,10.4999977111817,5.55001220703127,15.6499877929688,0,184
"21938","SAP",43.06,15,2005-10-20,NA,NA,13.4874969482422,10.0500122070313,18.2499938964844,0,184
"21939","SAP",43.06,15,2005-10-21,NA,NA,13.35,9.2499938964844,17.9500061035156,0,184
"21940","SAP",43.06,15,2005-10-22,NA,NA,12.3625007629395,10.2499938964844,14.5500122070313,13.9532761204464,184
"21941","SAP",43.06,15,2005-10-23,NA,NA,12.0125022888184,8.95000610351565,15.85,0.112212001840817,184
"21942","SAP",43.06,15,2005-10-24,NA,NA,13.8249984741211,8.55001220703127,19.6499877929688,0,184
"21943","SAP",43.06,15,2005-10-25,NA,NA,5.66250000000002,-0.0499938964843523,9.45000610351565,0.787428002149682,184
"21944","SAP",43.06,15,2005-10-26,NA,NA,9.7124954223633,6.45000610351565,13.7499938964844,0,184
"21945","SAP",43.06,15,2005-10-27,NA,NA,12.2499977111817,9.45000610351565,17.2499938964844,0,184
"21946","SAP",43.06,15,2005-10-28,NA,NA,11.6,9.05001220703127,15.7499938964844,0,184
"21947","SAP",43.06,15,2005-10-29,NA,NA,13.8249984741211,9.64998779296877,18.5500122070313,10.5973917481606,184
"21948","SAP",43.06,15,2005-10-30,NA,NA,7.21249923706057,3.85000000000002,10.85,3.16051199260983,184
"21949","SAP",43.06,15,2005-10-31,NA,NA,7.49999771118166,5.14998779296877,11.2499938964844,0.377783992735203,184
"21950","SAP",43.06,15,2005-11-01,NA,NA,10.2999956766765,3.95000610351565,15.0500122070313,0,184
"21951","SAP",43.06,15,2005-11-02,NA,NA,13.7083323160808,9.05001220703127,18.4500061035156,0,184
"21952","SAP",43.06,15,2005-11-03,NA,NA,12.4208300272624,7.05001220703127,16.1499877929688,0,184
"21953","SAP",43.06,15,2005-11-04,NA,NA,13.2624997456869,7.85000000000002,18.1499877929688,0,184
"21954","SAP",43.06,15,2005-11-05,NA,NA,9.80416386922203,5.14998779296877,15.85,0,184
"21955","SAP",43.06,15,2005-11-06,NA,NA,10.7958312988281,3.85000000000002,15.4500061035156,0,184
"21956","SAP",43.06,15,2005-11-07,NA,NA,14.4208274841309,10.2499938964844,20.1499877929688,24.8907602042891,184
"21957","SAP",43.06,15,2005-11-08,NA,NA,8.42916641235354,4.55001220703127,11.7499938964844,19.8380483476077,184
"21958","SAP",43.06,15,2005-11-09,NA,NA,1.87916336059573,-0.350012207031227,4.45000610351565,2.87000062842253,184
"21959","SAP",43.06,15,2005-11-10,NA,NA,5.3583325703939,0.850000000000023,8.95000610351565,0.550080012266528,184
"21960","SAP",43.06,15,2005-11-11,NA,NA,6.40833180745445,3.95000610351565,9.05001220703127,5.10986400210316,184
"21961","SAP",43.06,15,2005-11-12,NA,NA,5.41249745686851,3.2499938964844,6.95000610351565,0,184
"21962","SAP",43.06,15,2005-11-13,NA,NA,3.60416310628257,1.14998779296877,6.55001220703127,0,184
"21963","SAP",43.06,15,2005-11-14,NA,NA,2.49999771118166,-0.250006103515602,5.05001220703127,0,184
"21964","SAP",43.06,15,2005-11-15,NA,NA,1.57916030883791,-1.14999999999998,5.2499938964844,0,184
"21965","SAP",43.06,15,2005-11-16,NA,NA,1.77082977294924,-0.850012207031227,5.45000610351565,4.14000001328532,184
"21966","SAP",43.06,15,2005-11-17,NA,NA,1.61666514078778,-1.35001220703123,5.05001220703127,0,184
"21967","SAP",43.06,15,2005-11-18,NA,NA,1.7124954223633,-1.35001220703123,5.14998779296877,1.88024398012203,184
"21968","SAP",43.06,15,2005-11-19,NA,NA,1.93333079020185,-0.350012207031227,4.7499938964844,33.1893478804488,184
"21969","SAP",43.06,15,2005-11-20,NA,NA,2.07499974568687,0.149987792968773,4.55001220703127,2.45015998079907,184
"21970","SAP",43.06,15,2005-11-21,NA,NA,2.84166361490888,-1.7500061035156,7.05001220703127,2.43006478115717,184
"21971","SAP",43.06,15,2005-11-22,NA,NA,1.68333079020185,0.149987792968773,3.7499938964844,0,184
"21972","SAP",43.06,15,2005-11-23,NA,NA,4.15416361490888,0.0500122070312727,7.45000610351565,1.5800823182186,184
"21973","SAP",43.06,15,2005-11-24,NA,NA,3.19583409627281,0.450006103515648,5.05001220703127,1.08012561929485,184
"21974","SAP",43.06,15,2005-11-25,NA,NA,3.58332977294924,0.649987792968773,6.35000000000002,1.79986215243844,184
"21975","SAP",43.06,15,2005-11-26,NA,NA,2.77082977294924,-1.44998779296873,5.14998779296877,1.08000002346671,184
"21976","SAP",43.06,15,2005-11-27,NA,NA,1.35416692097984,-2.2500061035156,3.85000000000002,0,184
"21977","SAP",43.06,15,2005-11-28,NA,NA,3.84583053588869,0.149987792968773,7.14998779296877,0,184
"21978","SAP",43.06,15,2005-11-29,NA,NA,4.99582824707034,1.85000000000002,10.6499877929688,44.5194146390969,184
"21979","SAP",43.06,15,2005-11-30,NA,NA,1.51249847412112,-0.850012207031227,3.95000610351565,0.739865185053645,184
"21980","SAP",43.06,15,2005-12-01,NA,NA,1.09999745686851,-1.35001220703123,3.35000000000002,0,184
"21981","SAP",43.06,15,2005-12-02,NA,NA,0.220833079020205,-2.7500061035156,4.2499938964844,0,184
"21982","SAP",43.06,15,2005-12-03,NA,NA,-2.03333257039386,-4.2500061035156,0.0500122070312727,0,184
"21983","SAP",43.06,15,2005-12-04,NA,NA,-0.591669464111305,-2.85001220703123,3.14998779296877,0,184
"21984","SAP",43.06,15,2005-12-05,NA,NA,0.479163106282575,-3.85001220703123,5.55001220703127,0,184
"21985","SAP",43.06,15,2005-12-06,NA,NA,-0.0666679382323991,-3.04999389648435,3.2499938964844,0,184
"21986","SAP",43.06,15,2005-12-07,NA,NA,-1.67916717529295,-5.14999999999998,2.7499938964844,0,184
"21987","SAP",43.06,15,2005-12-08,NA,NA,-1.8125061035156,-5.85001220703123,1.85000000000002,0,184
"21988","SAP",43.06,15,2005-12-09,NA,NA,0.695830281575544,-1.85001220703123,4.85000000000002,0,184
"21989","SAP",43.06,15,2005-12-10,NA,NA,-4.71666819254555,-7.2500061035156,-2.04999389648435,0.65987999551005,184
"21990","SAP",43.06,15,2005-12-11,NA,NA,-1.57916997273761,-5.94998779296873,2.64998779296877,6.63955661466389,184
"21991","SAP",43.06,15,2005-12-12,NA,NA,-4.27083816528318,-8.35001220703123,-0.250006103515602,0,184
"21992","SAP",43.06,15,2005-12-13,NA,NA,-5.61667098999021,-8.04999389648435,-3.2500061035156,0,184
"21993","SAP",43.06,15,2005-12-14,NA,NA,-4.56250356038409,-8.04999389648435,-0.350012207031227,0,184
"21994","SAP",43.06,15,2005-12-15,NA,NA,-3.75417048136391,-6.35001220703123,-1.54999389648435,0,184
"21995","SAP",43.06,15,2005-12-16,NA,NA,-3.78333638509112,-8.2500061035156,-0.350012207031227,0,184
"21996","SAP",43.06,15,2005-12-17,NA,NA,-5.17083333333331,-8.04999389648435,-2.04999389648435,5.45004002033326,184
"21997","SAP",43.06,15,2005-12-18,NA,NA,-4.60416768391925,-8.54999389648435,-1.85001220703123,1.60992074539178,184
"21998","SAP",43.06,15,2005-12-19,NA,NA,-2.62916666666664,-7.04999389648435,2.14998779296877,0,184
"21999","SAP",43.06,15,2005-12-20,45,NA,-0.150001271565732,-1.85001220703123,1.95000610351565,1.78969026826508,184
"22000","SAP",43.06,15,2005-12-21,NA,NA,-2.47916768391925,-4.7500061035156,0.149987792968773,0.540024264448391,184
"22001","SAP",43.06,15,2005-12-22,NA,NA,-3.5041679382324,-7.7500061035156,0.950006103515648,0,184
"22002","SAP",43.06,15,2005-12-23,30,NA,-5.51666997273761,-8.85001220703123,-2.2500061035156,0,184
"22003","SAP",43.06,15,2005-12-24,NA,NA,-2.6791684468587,-6.64999999999998,-0.149999999999977,7.25972896210025,184
"22004","SAP",43.06,15,2005-12-25,NA,NA,-2.12916666666664,-8.44998779296873,1.35000000000002,4.90010005545685,184
"22005","SAP",43.06,15,2005-12-26,NA,NA,-3.14583689371743,-7.54999389648435,-0.750006103515602,1.77954411724864,184
"22006","SAP",43.06,15,2005-12-27,67,NA,-3.23750025431313,-5.14999999999998,-0.850012207031227,1.5901200121226,184
"22007","SAP",43.06,15,2005-12-28,NA,NA,-5.3791679382324,-6.2500061035156,-3.85001220703123,1.14011998526618,184
"22008","SAP",43.06,15,2005-12-29,NA,NA,-6.63333613077797,-10.8500122070312,-4.54999389648435,6.25031981904892,184
"22009","SAP",43.06,15,2005-12-30,74,NA,-5.98750279744464,-8.85001220703123,-2.64999999999998,5.96951988111929,184
"22010","SAP",43.06,15,2005-12-31,NA,NA,-6.40416946411131,-9.64999999999998,-3.04999389648435,0.519839976922158,184
"22011","SAP",43.06,15,2006-01-01,NA,NA,-2.74166971842446,-4.64999999999998,-1.7500061035156,0,184
"22012","SAP",43.06,15,2006-01-02,NA,NA,-0.775002543131488,-4.44998779296873,2.2499938964844,9.71017197298352,184
"22013","SAP",43.06,15,2006-01-03,98,NA,0.216664886474632,-1.14999999999998,1.64998779296877,0,184
"22014","SAP",43.06,15,2006-01-04,NA,NA,-2.36666971842446,-5.35001220703123,-0.549993896484352,1.87025946219679,184
"22015","SAP",43.06,15,2006-01-05,NA,NA,-6.06250356038409,-8.35001220703123,-4.35001220703123,3.02975991508215,184
"22016","SAP",43.06,15,2006-01-06,102,NA,-8.18750356038409,-11.0499938964844,-4.7500061035156,1.87991996066057,184
"22017","SAP",43.06,15,2006-01-07,NA,NA,-7.62500228881834,-13.65,-2.54999389648435,9.59975998236394,184
"22018","SAP",43.06,15,2006-01-08,NA,NA,-6.04583841959633,-7.35001220703123,-4.94998779296873,16.7695198150683,184
"22019","SAP",43.06,15,2006-01-09,NA,NA,-5.25417175292966,-6.85001220703123,-2.54999389648435,3.07007996017718,184
"22020","SAP",43.06,15,2006-01-10,133,NA,-6.95416870117185,-9.94998779296873,-3.94998779296873,1.1800799751677,184
"22021","SAP",43.06,15,2006-01-11,NA,NA,-3.77499999999998,-6.64999999999998,-0.449987792968727,7.07005161074989,184
"22022","SAP",43.06,15,2006-01-12,NA,NA,-4.79583460489907,-6.04999389648435,-3.2500061035156,1.83995997071125,184
"22023","SAP",43.06,15,2006-01-13,148,NA,-5.28333511352537,-8.54999389648435,-3.54999389648435,0,184
"22024","SAP",43.06,15,2006-01-14,NA,NA,-2.92500152587888,-5.54999389648435,-0.850012207031227,0,184
"22025","SAP",43.06,15,2006-01-15,NA,NA,-4.08749999999998,-9.64999999999998,-0.549993896484352,0,184
"22026","SAP",43.06,15,2006-01-16,NA,NA,-2.50833613077797,-6.35001220703123,1.2499938964844,0,184
"22027","SAP",43.06,15,2006-01-17,186,NA,-5.93750356038409,-7.35001220703123,-4.54999389648435,0.920159986713656,184
"22028","SAP",43.06,15,2006-01-18,NA,NA,-5.43750101725258,-8.04999389648435,-3.64999999999998,1.19016005245232,184
"22029","SAP",43.06,15,2006-01-19,NA,NA,-5.97083765665688,-8.2500061035156,-4.35001220703123,16.6395600317785,184
"22030","SAP",43.06,15,2006-01-20,172,NA,-4.91667022705076,-7.35001220703123,-2.44998779296873,4.39991997560256,184
"22031","SAP",43.06,15,2006-01-21,NA,NA,-6.354168955485,-8.2500061035156,-4.94998779296873,0.6299999775365,184
"22032","SAP",43.06,15,2006-01-22,NA,NA,-9.13333485921222,-12.8500122070312,-4.94998779296873,0,184
"22033","SAP",43.06,15,2006-01-23,NA,NA,-8.43333663940427,-13.5499938964844,-3.85001220703123,8.45999993038564,184
"22034","SAP",43.06,15,2006-01-24,191,NA,-3.06250101725258,-4.35001220703123,-1.7500061035156,1.33992004024936,184
"22035","SAP",43.06,15,2006-01-25,NA,NA,-2.041668955485,-3.64999999999998,0.149987792968773,8.20008024652097,184
"22036","SAP",43.06,15,2006-01-26,NA,NA,-3.60833460489907,-4.7500061035156,-2.85001220703123,3.61008004053482,184
"22037","SAP",43.06,15,2006-01-27,202,NA,-2.29166641235349,-3.85001220703123,-1.04999389648435,2.54998740289236,184
"22038","SAP",43.06,15,2006-01-28,NA,NA,-0.733335876464821,-1.35001220703123,0.450006103515648,7.54987601207517,184
"22039","SAP",43.06,15,2006-01-29,NA,NA,-1.47916514078774,-3.64999999999998,-0.149999999999977,10.6399352074529,184
"22040","SAP",43.06,15,2006-01-30,NA,NA,-0.408336385091123,-3.2500061035156,3.7499938964844,1.88996394281276,184
"22041","SAP",43.06,15,2006-01-31,214,NA,-5.30833536783852,-11.4499877929687,-1.7500061035156,0,184
"22042","SAP",43.06,15,2006-02-01,NA,NA,-6.23333587646482,-11.8500122070312,-1.85001220703123,0,184
"22043","SAP",43.06,15,2006-02-02,NA,NA,-6.88750305175779,-11.15,-3.44998779296873,9.45827983161688,184
"22044","SAP",43.06,15,2006-02-03,214,NA,-8.57916870117185,-12.0499938964844,-4.44998779296873,0,184
"22045","SAP",43.06,15,2006-02-04,NA,NA,-4.28750203450519,-5.85001220703123,-3.2500061035156,16.9905601561746,184
"22046","SAP",43.06,15,2006-02-05,NA,NA,-6.33750254313149,-9.2500061035156,-2.85001220703123,6.16968004927126,184
"22047","SAP",43.06,15,2006-02-06,NA,NA,-6.28333384195961,-11.3500122070312,-2.35001220703123,0,184
"22048","SAP",43.06,15,2006-02-07,255,NA,-4.98750152587888,-8.64999999999998,-1.85001220703123,0,184
"22049","SAP",43.06,15,2006-02-08,NA,NA,-5.48333714803058,-8.7500061035156,-3.04999389648435,0,184
"22050","SAP",43.06,15,2006-02-09,NA,NA,-6.86250279744464,-8.04999389648435,-5.14999999999998,0,184
"22051","SAP",43.06,15,2006-02-10,250,NA,-3.92083714803058,-7.04999389648435,-0.750006103515602,2.86992427601751,184
"22052","SAP",43.06,15,2006-02-11,NA,NA,-6.22499821980792,-10.5499938964844,-3.64999999999998,0,184
"22053","SAP",43.06,15,2006-02-12,NA,NA,-7.58333562215167,-11.2500061035156,-5.54999389648435,0,184
"22054","SAP",43.06,15,2006-02-13,NA,NA,-1.04583460489907,-5.64999999999998,2.14998779296877,0.520020004478283,184
"22055","SAP",43.06,15,2006-02-14,250,NA,1.1499954223633,-2.54999389648435,3.35000000000002,1.5602039595251,184
